"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"chr3",46305273,46305444,172,"*",2,0.42628826578584,0.153761566516127,0.0409968613335606,0.0543543219507975,0.00991408850515627,0.0068197738604523,"CCR3"
"chr19",34624975,34625192,218,"*",2,0.427312074965064,0.293428931904867,0.0450167144149608,0.0857445851035235,-0.05582964667404,-0.027635838686656,NA
"chr6",27258460,27258635,176,"*",4,0.4273938320594,0.0447548217452383,0.0648382895572984,0.0394691118465354,0.0243773387453225,0.0155449745350509,"POM121L2"
"chr14",50698663,50698997,335,"*",4,0.427436500525165,0.0385719564439036,0.0424820915199912,0.0332198454343691,0.0120871962422742,0.00248661711009911,NA
"chr7",96647021,96647483,463,"*",6,0.42745018811092,0.0188294805766767,0.0713979460230702,0.027776080122932,0.0291405792188416,0.0156843987700913,NA
"chr16",1790400,1790700,301,"*",4,0.42745018811092,0.464594591773795,0.0379092546113257,0.100595654815649,0.00547116822433026,-0.00087648366369929,"MAPK8IP3"
"chr4",183935060,183935233,174,"*",2,0.42745018811092,0.0627527549999369,0.0421735784166927,0.0433840065554492,0.122125534915597,0.0660763345139976,NA
"chr16",1453321,1453364,44,"*",2,0.42745018811092,0.166548110639554,0.0403835035708006,0.0525493694669033,-0.0220505808988381,-0.0119570573358853,"UNKL"
"chr1",27884179,27884345,167,"*",2,0.427794726071874,0.0308969484872024,0.0644253262442357,0.0356411108117235,0.0182749431167805,0.0181796722239889,"AHDC1"
"chr8",142242910,142243143,234,"*",3,0.427851353116338,0.0338698707293944,0.0583305107871771,0.0379968022929652,0.0139339346321307,0.00699807767051135,"SLC45A4"
"chr6",426166,426770,605,"*",2,0.428037680841929,0.0303730137028836,0.0620982467896869,0.0349770063891215,0.0590550818898362,0.0424555255056156,NA
"chr11",8888703,8888814,112,"*",2,0.428089120511315,0.0568045237342267,0.0420120479982858,0.0417939043474219,-0.0209800038733255,-0.0203583009500648,"ST5"
"chr10",89265684,89265755,72,"*",2,0.428196198070265,0.0201775364355714,0.0415403813986711,0.0253765900194199,0.0401195239276188,0.0317886935059463,"MINPP1"
"chr17",73452895,73453100,206,"*",3,0.428437567667468,0.0831275288395975,0.041208850243671,0.0382988698792641,0.0153277018445963,0.00320047957126308,"KIAA0195"
"chr11",67806118,67806526,409,"*",8,0.428473968436312,0.0556773097463861,0.0750766873133254,0.0365736076746187,-0.0485739649354035,-0.01468527000446,"TCIRG1"
"chr7",2769681,2769865,185,"*",2,0.428473968436312,0.146011978377287,0.038472091370168,0.0407478467950562,0.0468853728959209,0.0255293926912146,"AMZ1, GNA12"
"chr1",109655203,109655406,204,"*",3,0.428529985714532,0.0279384237670026,0.0634680120978038,0.0342465703031591,-0.0529198274936783,-0.0154862001387108,"C1orf194"
"chr19",16830613,16830859,247,"*",5,0.428647179676437,0.0384464390163942,0.0715075755214631,0.0389612952513532,0.0470163518006297,0.0225449682433968,"NWD1"
"chr15",49170700,49170751,52,"*",2,0.428663331255607,0.0330833517949947,0.0364997045535775,0.0264724748120247,0.0177212291408751,0.0106801178064311,"EID1, AC012379.1, SHC4"
"chr17",2031491,2031545,55,"*",2,0.42868291993481,0.0671418007971228,0.041496006711921,0.042546297963578,0.0173246820173027,0.0118850324799351,"SMG6"
"chr22",46276678,46276979,302,"*",2,0.428958369280263,0.02993613585552,0.0619781049530831,0.0346142826837341,0.0380123489753021,0.0296979906040188,"WI2-85898F10.1"
"chr4",37604480,37604497,18,"*",2,0.428968880279454,0.0402080357351854,0.043946247266424,0.0387047985962366,0.0568186863626272,0.0394430502805661,"C4orf19, RELL1"
"chr20",48598975,48599531,557,"*",7,0.429072552545738,0.115564532160023,0.0632651997987751,0.0606074765819574,0.00955634838730324,1.64788360899604e-06,NA
"chr11",20183057,20183267,211,"*",2,0.429756755881777,0.0422951751034341,0.0803262695180067,0.0518750464129781,0.0353456418087164,0.0266959966080068,NA
"chr10",119307692,119307931,240,"*",3,0.429927479672125,0.0314031866500035,0.0674277108616981,0.036958357251274,0.014832008669316,0.0117359998613336,"EMX2"
"chr1",3294322,3294385,64,"*",2,0.429927479672125,0.0354016583916028,0.045310082411984,0.0367782972165125,-0.0172927820811025,-0.0111168798495736,"PRDM16"
"chr1",8044553,8044581,29,"*",2,0.429927479672125,0.0488351375716598,0.0374410606458177,0.0332940403283256,-0.00897780287772761,-0.00648939327121344,"PARK7"
"chr1",201915709,201915999,291,"*",8,0.430006254906816,0.0351203772377821,0.0577550769848413,0.0359094230593524,0.0293603412793174,0.0158266157426019,"LMOD1"
"chr10",134671604,134671663,60,"*",3,0.430084008361137,0.133217746427091,0.0429820218572458,0.0677630354771587,-0.0194498444336444,-0.0058277383445233,"TTC40"
"chr10",129172535,129172573,39,"*",2,0.430133505007683,0.0526263870779535,0.0419959571030569,0.0409755363596809,-0.04623707002586,-0.0271848393803213,"DOCK1"
"chr1",1157541,1158325,785,"*",5,0.430241206925112,0.0402560963126469,0.0880933668599771,0.0382725349704534,0.0478479543040914,0.0191838580906172,"SDF4"
"chr3",66434530,66434636,107,"*",2,0.430344364208163,0.0902243613621776,0.0419386051122135,0.0497498533196074,0.0137823807685719,0.00603513792972421,"SLC25A26, LRIG1"
"chr17",53316111,53316308,198,"*",3,0.430586247155332,0.0419288832607223,0.041208850243671,0.0384368333281971,-0.00842442648448037,-0.000501437219347787,NA
"chr1",54520114,54520450,337,"*",3,0.43072451776598,0.0415561262682223,0.0861586900173653,0.0492156563806408,0.0600069466527734,0.0372402810749934,"TCEANC2"
"chr2",176961552,176961753,202,"*",3,0.430892933292397,0.187324477875939,0.127615459660616,0.155527591641244,0.0108303920892158,0.00586042855692066,NA
"chr11",125657958,125658038,81,"*",2,0.430892933292397,0.0290186950441621,0.0419357591712779,0.0315515446086204,0.0804146766706466,0.0644059274381451,"PATE3"
"chr7",123174473,123174614,142,"*",3,0.43105530662386,0.173822885115362,0.0405211171666713,0.0710961205345047,0.0146627852577628,0.00307075066405423,"IQUB"
"chr16",3481785,3482078,294,"*",3,0.431069877189678,0.285874883786918,0.0403835035708006,0.065513053404983,0.0725055758221816,0.0134108120672647,"NAA60"
"chr4",1339675,1340029,355,"*",5,0.431151413101051,0.0571019190989656,0.0571114460918789,0.0385244228475549,-0.0103881183904299,1.42482215035576e-05,NA
"chr9",136215141,136215657,517,"*",3,0.431151413101051,0.18766163503024,0.0891744445007621,0.109823092963122,0.0113033290600086,0.00162741730072096,"RPL7A"
"chr5",128796595,128796754,160,"*",4,0.431195909378595,0.0412348627284556,0.0441303962790598,0.0368292641972789,0.0161522851954296,0.00819145288792756,"ADAMTS19"
"chr7",96626399,96626659,261,"*",2,0.431195909378595,0.025166684324258,0.0471141117032754,0.0300661688779028,0.0452697011272644,0.034930129306408,"DLX6-AS1"
"chr10",99532138,99532410,273,"*",6,0.431240650885474,0.0257239831685516,0.0396906505042994,0.0257388079317372,0.0511581101837797,0.0257551172397655,NA
"chr16",3233117,3233452,336,"*",2,0.431248958190567,0.0323152816736503,0.0541502715593503,0.0360541668339264,0.0103349618300763,0.0094818593696146,"AJ003147.8"
"chr6",74079335,74079685,351,"*",8,0.431266081246767,0.0294480591760433,0.0529532515332807,0.0287988802767502,-0.0309488547689571,-0.00234477239378853,"OOEP-AS1, OOEP"
"chr17",291944,292148,205,"*",2,0.431329101769781,0.0409947261645456,0.0907699896454617,0.0516388380231064,-0.0157578851508964,-0.00428579767840466,"FAM101B"
"chr21",44312851,44312947,97,"*",3,0.431402198470655,0.115014975288592,0.0464987967142429,0.0747827381063162,-0.011507424485151,-0.00122450296766073,"NDUFV3"
"chr14",104687257,104687369,113,"*",2,0.431424846576037,0.0203879413216027,0.0429805495723233,0.0257388079317372,-0.0295744533510933,-0.0240046790739752,NA
"chr6",25027994,25028080,87,"*",2,0.431751231756497,0.0439412297813705,0.0648137972316166,0.0501598647225798,-0.0580585547162239,-0.04584954163425,"FAM65B, RP11-367G6.3"
"chr11",5257248,5257253,6,"*",2,0.431751231756497,0.0328143422732411,0.0553155968958954,0.0363115158743164,0.0189446037774592,0.0142990005686655,NA
"chr11",62379499,62379787,289,"*",2,0.431751231756497,0.53384293642898,0.126833971128717,0.240612013924862,0.00740155436355794,0.00378264639304055,"ROM1, EML3"
"chr11",109292465,109292505,41,"*",2,0.431793988158891,0.0833441924198858,0.0619781049530831,0.0739933251934495,-0.0331342378981908,-0.0243641804383058,"RP11-708B6.2"
"chr19",6659899,6660075,177,"*",3,0.43199760681755,0.0366340015303651,0.0505384119048836,0.0387047985962366,0.0436378793909079,0.0329585035274374,NA
"chr17",46114237,46114811,575,"*",7,0.432039923737163,0.0324682844371623,0.0886092578410787,0.0366522961511097,-0.0484441093617813,-0.021105251831163,"COPZ2, MIR152"
"chr4",8012170,8012338,169,"*",3,0.432053409783682,0.476274029127475,0.0394731080299961,0.0818355440909444,0.0540432502468329,0.0208924123818419,"ABLIM2"
"chr2",231989800,231989824,25,"*",2,0.432093437407432,0.0321081256374766,0.0647331025078296,0.0367743855290247,0.096347503138327,0.0778314485037696,"PSMD1, HTR2B"
"chr10",134143489,134143535,47,"*",2,0.432165445419578,0.0431182392332448,0.0431634478219768,0.0396501070556093,0.0157644272211455,0.00603412230675538,"STK32C"
"chr11",33667433,33667492,60,"*",2,0.432165445419578,0.0317854211523805,0.0604582205012633,0.0360966487426341,-0.0173052112229108,-0.00393833378999903,"KIAA1549L"
"chr19",9325438,9325742,305,"*",3,0.432392168791878,0.0310395992221878,0.0599590722700439,0.0362347345878819,-0.0455452130762405,-0.028842950647432,"OR7D4"
"chr1",75140187,75140289,103,"*",2,0.432392168791878,0.0309052327027593,0.0618498384163117,0.0354840838716244,-0.0435700086933159,-0.0319147340871985,NA
"chr8",66472662,66472813,152,"*",2,0.432392168791878,0.0306278807103799,0.0470476394003116,0.03399440510594,0.0643111472110389,0.0426942969030728,"CTD-3025N20.2"
"chr22",21356776,21357269,494,"*",4,0.432405513068366,0.0580163515161543,0.0938658233709288,0.0707975842934847,0.0231427807977717,0.0066701644825877,"THAP7-AS1, TUBA3FP"
"chr12",12509705,12509725,21,"*",2,0.432405513068366,0.105206313605178,0.0426268910229133,0.0549438831681716,-0.112570226526214,-0.0569108759699147,"LOH12CR2"
"chr2",98408958,98409392,435,"*",7,0.432605955116906,0.0379590384443534,0.045157273043016,0.0432667402398426,-0.0254071116857767,-0.00207627025222141,"TMEM131"
"chr12",47471907,47471979,73,"*",2,0.432623238243413,0.045458693460337,0.0389561828198695,0.0359094230593524,0.00909339014655309,0.00554306599720141,"AMIGO2"
"chr4",7774727,7774950,224,"*",3,0.432824553978633,0.0248925082818223,0.0600077344092029,0.0317209995182143,0.0372771837789658,0.0283580530061162,"AFAP1-AS1, AFAP1"
"chr22",22005669,22006019,351,"*",2,0.43288353317592,0.0283426430169351,0.0416664135213234,0.0311007417367835,0.0116258171650323,0.0039432223010554,NA
"chr16",77233012,77233353,342,"*",8,0.432952295266614,0.158659174542735,0.0417108383201742,0.0711527471811729,-0.0181507178652309,-0.0051952463803406,"MON1B, SYCE1L"
"chr2",97481230,97481507,278,"*",2,0.432993115817877,0.110123052060693,0.0376877414023132,0.0377044385203609,0.00632443068447196,0.00277697798771069,NA
"chr20",55967503,55967678,176,"*",2,0.432993115817877,0.0484017032534307,0.0404040212992219,0.0383285957607194,-0.018574368684596,-0.0102724269551461,"RBM38, RP4-800J21.3"
"chr1",9787215,9787350,136,"*",2,0.433037657054094,0.0815649230217837,0.0420120479982858,0.0480478334703916,-0.0134823147020373,-0.000554148891702245,"PIK3CD"
"chr20",259898,259925,28,"*",2,0.43312938424338,0.0334979269259811,0.0494506917916694,0.0362289699117507,-0.0925525773948452,-0.0743107138785722,"C20orf96"
"chr11",115860954,115861018,65,"*",3,0.433145061876437,0.0272556856812802,0.0778187726790136,0.0350037497028673,0.0553266685133296,0.0431684831074782,NA
"chr10",773101,773141,41,"*",2,0.433188223263515,0.0348961155608376,0.0377295086810192,0.0311007417367835,-0.0141001259664147,-0.0140275156949686,NA
"chr4",93225354,93225565,212,"*",4,0.433200555127768,0.0209358907268145,0.0423268785914822,0.0249080491986936,0.0182875750915165,0.00279975544215579,"GRID2"
"chr7",140956802,140956850,49,"*",2,0.43331664012861,0.0453062776107205,0.0442757393280258,0.0415707362819799,-0.0357547826571015,-0.0290682189468955,"TMEM178B"
"chr17",123951,124012,62,"*",3,0.433492195701681,0.0717743580184192,0.0424417750084681,0.0435387291474348,-0.023385944894777,-0.00235706195254281,"RPH3AL"
"chr12",11323943,11324278,336,"*",5,0.433660514329202,0.0497560027432865,0.0431358824057048,0.0375687988995785,0.0134414453671093,0.00148249315168036,"RP11-785H5.1, PRR4, TAS2R14, RP11-785H5.2"
"chr6",1708566,1708713,148,"*",3,0.433716055648581,0.030389335594084,0.0689205900157787,0.0361640324865819,0.00900476532380272,-0.000828488620800559,"GMDS"
"chr10",99446788,99446966,179,"*",3,0.433882415580295,0.0359722160587907,0.0524281628444008,0.0375687988995785,-0.00440829618340763,0.000755879738240522,"AVPI1"
"chr4",57396496,57397016,521,"*",3,0.433900187785968,0.0369928220485711,0.0396296491149064,0.0350037497028673,0.0184177677477978,-0.00175399885311341,"THEGL"
"chr1",1373678,1374310,633,"*",2,0.433945274252146,0.023416666999589,0.0420437954927057,0.0274643066826171,-0.0599241218184232,-0.0522168726495881,"VWA1"
"chr6",100912822,100913030,209,"*",5,0.434062626128749,0.262455273497634,0.045157273043016,0.0614938140229516,0.0324346726306547,0.0120321504356991,NA
"chr3",112021096,112021179,84,"*",2,0.434160665107509,0.0317294185464831,0.0625881837848293,0.036192293802061,0.0357661784676431,0.0333588582822834,NA
"chr8",109261184,109261275,92,"*",3,0.434452680613565,0.0784446626252302,0.0416941953550132,0.0290267814441075,0.0120939433121134,0.001195080387617,"EIF3E"
"chr11",2924523,2925026,504,"*",3,0.434744618033952,0.630358393769867,0.381803173437704,0.624013103869052,-0.00660584512164314,-0.000334227109323594,"SLC22A18, SLC22A18AS"
"chr10",3440313,3440330,18,"*",2,0.434744618033952,0.0315381581669885,0.0633019552543193,0.0360980523730094,-0.0475427257478819,-0.0439702516428301,NA
"chr19",51221603,51221605,3,"*",2,0.434818613324783,0.0317327875768376,0.0552044517184026,0.035648040417908,0.0178187743624513,0.0122004595574142,"SHANK1"
"chr2",128407068,128407154,87,"*",2,0.434911898615378,0.0315315995504478,0.0647378560567554,0.0361640324865819,-0.0328054677223979,-0.00756110571112187,"GPR17, LIMS2"
"chr17",75180760,75180961,202,"*",2,0.435056890285224,0.024520142470712,0.0393652677778073,0.0271998490577862,0.0306984011031978,0.0118498679669307,"SEC14L1"
"chr21",36577539,36577638,100,"*",2,0.435056890285224,0.360068497402753,0.0406302268575386,0.0612311598194558,0.0393058713882572,0.0214646362373942,"RUNX1"
"chr1",153936127,153936631,505,"*",4,0.435059707004536,0.0218712729379049,0.066278740379477,0.0285185667540044,0.0087933065800535,0.000530435709961913,"SLC39A1"
"chr9",140210914,140211058,145,"*",3,0.435342493813198,0.0359914266975259,0.052448901421539,0.0383888280229487,0.0297405655188689,0.018625201499597,"EXD3"
"chr5",166406130,166406451,322,"*",2,0.435342493813198,0.0238565071126093,0.0434212683616203,0.0282020074007422,0.0277789969420061,0.0233118598346137,NA
"chr6",29760410,29762010,1601,"*",33,0.435477034905982,0.0699042972881347,0.0671662292725737,0.0527095955399094,0.114932440968451,0.00283679104358964,"HLA-V, HCG4"
"chr4",190276895,190277076,182,"*",2,0.435690040291158,0.0380568800331844,0.0469320143180735,0.0388642275682282,0.0375011124977751,0.0214329988006692,NA
"chr2",220173100,220173205,106,"*",2,0.435736170051617,0.0280240637132265,0.0560909379642817,0.0330037672046672,0.0302505353322627,0.018917351331964,"PTPRN"
"chr13",37250088,37250195,108,"*",2,0.435773042937817,0.0355457039040896,0.0625486770637367,0.0393014024652036,-0.026173039320588,-0.0213598114470438,"SERTM1"
"chr10",134546100,134546291,192,"*",3,0.435968358944761,0.0402706874774638,0.0431496317530632,0.0389608325570366,0.0164410504512324,0.00833818193474729,"INPP5A"
"chr18",56986220,56987316,1097,"*",3,0.435968358944761,0.0237104789975581,0.0525027989480474,0.0291806839092499,0.0362304317058033,0.0185055532666713,NA
"chr6",30885709,30885800,92,"*",2,0.436389652473802,0.367050745697303,0.103132140637836,0.191616740079913,-0.00794638827389018,-0.00374418417829827,"VARS2"
"chr17",1799628,1799727,100,"*",2,0.436389652473802,0.0599161374993456,0.0373306978214836,0.0338833233801115,-0.0141262675807981,-0.00551153481026369,"RPA1"
"chr22",39794818,39795188,371,"*",2,0.436389652473802,0.0297606943061173,0.0437657878052341,0.0326099978139718,-0.0385786603426793,-0.0135347333471999,NA
"chr1",151138249,151138408,160,"*",5,0.436614671369645,0.285252228728134,0.0371173127089644,0.0507682879672891,0.0194859768613796,0.00708999348667969,"SCNM1, LYSMD1"
"chr12",120151527,120152127,601,"*",7,0.436912126450472,0.0346206654304735,0.0916180276493685,0.0407088724851096,-0.015512481475037,-0.00227807639622818,"CIT, MIR1178"
"chr6",168936486,168936684,199,"*",4,0.437671368492304,0.0883283882054472,0.0433617717717581,0.0530730916012993,-0.0219470644392044,-0.0113138513306306,"SMOC2"
"chr4",8418006,8418132,127,"*",3,0.437736906415524,0.11008427513262,0.0413608521695934,0.0527943025494235,0.0105866329934007,0.00125760165146337,"ACOX3"
"chr2",236578808,236579007,200,"*",2,0.437747517925811,0.0395767283466052,0.0409968613335606,0.0361548298137057,0.037990254019492,0.0254127297995404,"AGAP1"
"chr2",130737216,130737223,8,"*",2,0.437824183244429,0.11492399785339,0.0378129839217962,0.0380769166921839,0.0521141099384468,0.0236702472428389,"RAB6C-AS1"
"chr4",10022984,10023201,218,"*",2,0.437825881383306,0.0472189784083329,0.0439234273747019,0.0418359882924079,0.0440584702163929,0.0256839548820902,"SLC2A9"
"chr3",129032826,129032864,39,"*",2,0.437840532149204,0.067647703956686,0.0404040212992219,0.0410642041423238,0.0350330632672069,0.0246485861194945,NA
"chr16",3238937,3239155,219,"*",2,0.437974487946187,0.292026402011059,0.0828553697592244,0.153428856262377,0.0344163561672877,0.0150065533202267,"AJ003147.9"
"chr1",9664808,9664890,83,"*",2,0.438016938649453,0.0487250504570761,0.038472091370168,0.0351737758588885,-0.01293022830621,-0.0101320776525113,"TMEM201"
"chr11",67070517,67070760,244,"*",5,0.438019971741285,0.0885370246508251,0.0381567300451631,0.0377677277895024,-0.0457085252496162,-0.014576004181325,NA
"chr9",38392470,38392989,520,"*",4,0.438318736885916,0.0218042587220141,0.0917211157649871,0.0317197505517847,0.00706103379459908,0.00290310388129224,"ALDH1B1"
"chr11",94501303,94501387,85,"*",5,0.438673213492669,0.0419288832607223,0.0400707443641426,0.0267185404179858,0.0199913504339658,0.00671374465584402,"AMOTL1"
"chr6",133890472,133890532,61,"*",3,0.438742384823738,0.186472836359307,0.0406905221677544,0.0563024447710343,0.0255541138917722,0.0150789605365234,"RP3-323P13.2"
"chr19",52207592,52207792,201,"*",3,0.439010616740283,0.185397138419248,0.0983721803619381,0.158299207864997,0.00724448042770581,0.0036127998299559,"SPACA6P"
"chr14",75725895,75726161,267,"*",4,0.439376802213553,0.0248925082818223,0.089822040009691,0.033550194310006,-0.00976361380610572,-0.000259141565050205,"RP11-293M10.2, RP11-293M10.1"
"chr16",3143009,3143250,242,"*",5,0.439444910478533,0.0620613062194461,0.0876274948508849,0.0408438811329643,-0.0100878506576319,0.000269265294802752,"ZSCAN10"
"chr1",38471247,38471629,383,"*",6,0.439485691032627,0.0772998838129185,0.0581831468750711,0.0512665046410135,0.0347219888893555,0.0118146557387441,"FHL3"
"chr10",106035131,106035168,38,"*",2,0.439499611570961,0.0257946514561726,0.0467370009879573,0.0306653511487617,0.0517271507123653,0.0416126938579456,"GSTO2"
"chr5",167913752,167914047,296,"*",2,0.439558194508384,0.211447562416845,0.240719092129269,0.259421250157369,0.00350478757375819,0.00119386032061269,"RARS"
"chr5",168729554,168729847,294,"*",3,0.43969344099286,0.0551306001309447,0.0399529235952771,0.0403338671838497,0.0280088531489604,0.0075907689851287,NA
"chr2",25527266,25527366,101,"*",3,0.439732835001178,0.0379590384443534,0.0418775958650451,0.0365625331901549,0.0390033178266978,0.0269259697591716,"DNMT3A"
"chr1",155202674,155202685,12,"*",2,0.439826100633559,0.0472550916896796,0.0429574154498896,0.040906904607184,0.0194643784462431,0.0161502263870473,"MTX1P1"
"chr10",115860280,115860310,31,"*",3,0.440053660798465,0.0661406444551298,0.0696417467706186,0.0532268014964463,-0.0495851174964316,-0.0289834920330159,NA
"chr16",1783521,1783590,70,"*",2,0.440541861004107,0.0832810576064745,0.0385547976680526,0.0384145345538589,0.0113079482174369,0.00633647691037954,"MAPK8IP3"
"chr4",186049687,186050298,612,"*",4,0.441017964108933,0.0344066238347667,0.080023629988,0.0405377941608316,0.0271767664798004,0.0170146184707631,NA
"chr6",88877216,88877413,198,"*",3,0.441337675109802,0.0899984356017198,0.0460224139336799,0.0718486834831809,0.046078381176571,0.0176061993709346,NA
"chr9",128469688,128469783,96,"*",3,0.441501085592758,0.0444647803278474,0.0534707554234548,0.0372492680311211,-0.0559508922648821,-0.0236954738590523,NA
"chr8",95274252,95274687,436,"*",7,0.441520449916378,0.328569192741244,0.0489110456739967,0.0763380249741965,0.0243307575884848,0.00606184823344639,"GEM"
"chr4",187422005,187422119,115,"*",5,0.441520449916378,0.0562021827851319,0.0477697605447055,0.0414626935934875,0.0593913853838959,0.0445853908292183,"F11-AS1, RP11-215A19.2"
"chr21",33031392,33031758,367,"*",4,0.441741011230957,0.0128986713368731,0.0548941114199773,0.0227858663850607,-0.0278893150547032,-0.00490499389834552,"AP000253.1"
"chr17",73230810,73230992,183,"*",3,0.441807242605765,0.0472837341093946,0.044132723526884,0.0441240760989037,0.00904839440321118,0.00375240499518999,"NUP85"
"chr1",40562564,40562842,279,"*",4,0.442187723959332,0.201083155692926,0.0474079506163342,0.0490112134726731,0.011218679645974,0.00160918469829727,"PPT1"
"chr14",103524899,103524989,91,"*",3,0.442234588483343,0.0266398863678178,0.0826505664399493,0.0347127459103219,0.0627590869818261,0.0465113000329555,NA
"chr10",18629497,18629677,181,"*",5,0.442371894374566,0.0950067040239891,0.0653078794440642,0.0842011431125815,-0.0379175574982184,-0.00388017223965554,"CACNB2"
"chr8",82753677,82753739,63,"*",2,0.442828403211234,0.0234856614442231,0.041496006711921,0.0272759563767122,0.044239361521277,0.0372784846096975,"SNX16"
"chr8",1321727,1321883,157,"*",2,0.442917308546897,0.0259768606447072,0.0519667764723609,0.0311681253681094,-0.0948398353203294,-0.0669305515555636,NA
"chr3",28283068,28283456,389,"*",5,0.443039349704214,0.0226903641599377,0.0618498384163117,0.028226875324274,-0.00671564073538519,0.00138278140110387,"CMC1"
"chr12",105956397,105956478,82,"*",3,0.443094691048174,0.0636209998329447,0.0414858911590085,0.0469233473206364,-0.0125113166440334,-0.00884894341322426,NA
"chr22",25348250,25349051,802,"*",2,0.443128622951198,0.0237234235966571,0.0433323983549139,0.0280213040217392,0.0303340664152005,0.0213916218000897,"KIAA1671"
"chr2",241819325,241819381,57,"*",3,0.443154383884079,0.13367173163796,0.039635867742795,0.0604444082018001,-0.0129312283042101,-0.00278872081144726,"AGXT"
"chr6",167813267,167813372,106,"*",3,0.443154383884079,0.0830558607075633,0.0582950622465359,0.0405800462009856,-0.0215152069695861,-0.0110301334952886,NA
"chr11",92001577,92002443,867,"*",2,0.443898427263106,0.0261475067755608,0.0525948373663693,0.0312757606692038,-0.0344185478295711,-0.0338866488933689,NA
"chr20",62654567,62654807,241,"*",2,0.444270211695653,0.0364703321675729,0.0538136770181316,0.038896390823704,0.0232704492924347,0.00589574029185272,"PRPF6, ZNF512B"
"chr6",3247958,3248098,141,"*",2,0.444327377626148,0.0267647616719415,0.0537863516362431,0.0318756157219662,0.0450144641377384,0.0448924831317005,"PSMG4"
"chr14",62461969,62462060,92,"*",2,0.444398777912669,0.0304274773561711,0.0627299420585269,0.0350601637467171,0.0204516674299984,0.0156057562884874,"SYT16"
"chr14",105251188,105251610,423,"*",3,0.444413693154714,0.0688671124179161,0.0433825353163545,0.0517821758286791,0.0472903220860224,0.0273487841913204,"AKT1"
"chr7",2854512,2854958,447,"*",3,0.44451964684643,0.0587434383870047,0.0780553033036613,0.0538176646346413,0.0149810408712517,0.00785796206185372,"GNA12"
"chr17",77100082,77100187,106,"*",3,0.44451964684643,0.0300446701435436,0.0502721615105323,0.0347636794730372,0.0553377643244714,0.0380253628381632,"RBFOX3"
"chr19",17877419,17877577,159,"*",4,0.444614857122437,0.0259768606447072,0.0839076755739644,0.0351151384497205,0.0325873723252553,0.0212609585197496,"FCHO1"
"chr4",5052379,5052464,86,"*",3,0.444685513931958,0.0188294805766767,0.041208850243671,0.0250714815944147,0.022044851326964,0.0151564760759367,NA
"chr17",72772340,72772540,201,"*",6,0.444946636850925,0.0432062419921828,0.0449754395725064,0.0326187279819426,-0.00641777091445817,-0.00392027984694031,"NAT9"
"chr2",136783103,136783356,254,"*",2,0.444967082900008,0.0320343122898773,0.0664438334829791,0.0368292641972789,0.0389853803625726,0.0371057299552068,NA
"chr8",143433909,143434235,327,"*",3,0.444973445160587,0.250422478238222,0.0417108383201742,0.0642860653892026,0.0184492131015737,0.00933539105144012,"TSNARE1"
"chr12",2113653,2114042,390,"*",10,0.445116311682724,0.0410066620357767,0.0451373013847856,0.0351455256108477,0.0216756691486617,0.00523593398646536,"CACNA1C, RP5-1096D14.6, DCP1B"
"chr5",176433640,176434079,440,"*",5,0.445237084707136,0.110600193193511,0.0447306028273978,0.041131404269772,0.0108203483593033,-0.000745528008943985,"UIMC1"
"chr10",134803138,134803259,122,"*",2,0.445256864524428,0.0255234854346413,0.041208850243671,0.0290039860663696,-0.0284045056909886,-0.00731757494818346,NA
"chr6",85484627,85484863,237,"*",3,0.445493279440406,0.167292805691493,0.0392786389599534,0.0606802720428321,0.021470489142355,0.0125811719209895,NA
"chr1",36038468,36038950,483,"*",7,0.445831958220949,0.0230709692579056,0.105788224160208,0.0356786610913662,0.0558864048938569,0.0288480464705737,"RP4-728D4.2"
"chr2",240982365,240982670,306,"*",2,0.445831958220949,0.0337988351216941,0.0701897534069104,0.0384125270699671,-0.0297145197376272,-0.00485331737669863,"PRR21"
"chr8",49533357,49533485,129,"*",3,0.446036098002015,0.029700488203809,0.0747176878388278,0.0361936696592363,0.0181122304422058,-0.000578768286907836,"RP11-770E5.1, RP11-770E5.3, RP11-567J20.1"
"chr7",618885,618974,90,"*",2,0.446079221124083,0.0382958321875235,0.0431634478219768,0.0374664054577142,-0.00979295124743095,-0.00754504949323444,"PRKAR1B"
"chr5",95295740,95296150,411,"*",4,0.446234825426893,0.0316805453999722,0.0484317390148282,0.0355476193310477,0.0595079768173798,0.0326692700781265,"ELL2"
"chr1",149859898,149860026,129,"*",2,0.446563623488993,0.0402720368023228,0.0398635662581768,0.035514770410866,0.00759515480969038,0.0024110883028234,"BOLA1"
"chr6",26364728,26364793,66,"*",2,0.446770030811251,0.246326451473265,0.0394559042607555,0.050204327810253,0.0721605719288561,0.033876823496353,NA
"chr6",25167695,25168049,355,"*",2,0.446835050544715,0.0315705408159717,0.0672156377502427,0.0363631049480198,0.0761242935847463,0.0491152226028882,NA
"chr10",103991777,103991857,81,"*",2,0.447118953904892,0.0314031866500035,0.065723151618013,0.0360966487426341,0.0244564802537062,0.0189221942389449,"PITX3"
"chr22",42977869,42978394,526,"*",10,0.447440248801897,0.12282110225246,0.0416746445671125,0.0695155828888486,-0.0236078611176111,-0.00224004551990896,"RRP7B"
